Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2022-03-07 14:01:18,"Back/Triceps",1h 36m,"Hammer-Grip Pull Up",4,95.0,4,0,0,,,
2022-03-07 14:01:18,"Back/Triceps",1h 36m,"Deadlift (Barbell)",1,250.0,4,0,0,"",,
2022-03-07 14:01:18,"Back/Triceps",1h 36m,"Deadlift (Barbell)",2,250.0,4,0,0,,,
2022-03-07 14:01:18,"Back/Triceps",1h 36m,"Seated Row (Cable, One-Arm)",1,95.0,10,0,0,"",,
2022-03-07 14:01:18,"Back/Triceps",1h 36m,"Seated Row (Cable, One-Arm)",2,95.0,9,0,0,,,
2022-03-07 14:01:18,"Back/Triceps",1h 36m,"Seated Row (Cable, One-Arm)",3,95.0,9,0,0,,,
2022-03-07 14:01:18,"Back/Triceps",1h 36m,"Seated Row (Cable, One-Arm)",4,95.0,8,0,0,,,
2022-03-07 14:01:18,"Back/Triceps",1h 36m,"Lat Pulldown (Cable)",1,155.0,12,0,0,"",,
2022-03-07 14:01:18,"Back/Triceps",1h 36m,"Lat Pulldown (Cable)",2,155.0,10,0,0,,,
2022-03-07 14:01:18,"Back/Triceps",1h 36m,"Triceps Pushdown (Cable Cross, One-Arm)",1,23.0,12,0,0,"",,
2022-03-07 14:01:18,"Back/Triceps",1h 36m,"Triceps Pushdown (Cable Cross, One-Arm)",2,23.0,8,0,0,,,
2022-03-07 14:01:18,"Back/Triceps",1h 36m,"Triceps Pushdown (Cable Cross, One-Arm)",3,23.0,8,0,0,,,
2022-03-07 14:01:18,"Back/Triceps",1h 36m,"Triceps Pushdown (Cable Cross, One-Arm)",4,23.0,7,0,0,,,
2022-03-07 14:01:18,"Back/Triceps",1h 36m,"Katana Extension (Cable Cross, One-Arm)",1,27.0,8,0,0,"",,
2022-03-09 14:39:18,"Chest/Biceps",57m,"Incline Bench Press (Barbell)",1,180.0,3,0,0,"","",
2022-03-09 14:39:18,"Chest/Biceps",57m,"Incline Bench Press (Barbell)",2,180.0,3,0,0,,,
2022-03-09 14:39:18,"Chest/Biceps",57m,"Incline Bench Press (Barbell)",3,180.0,3,0,0,,,
2022-03-09 14:39:18,"Chest/Biceps",57m,"Incline Bench Press (Barbell)",4,180.0,3,0,0,,,
2022-03-09 14:39:18,"Chest/Biceps",57m,"Incline Bench Press (Barbell)",5,190.0,3,0,0,,,
2022-03-09 14:39:18,"Chest/Biceps",57m,"Incline Bench Press (Barbell)",6,190.0,3,0,0,,,
2022-03-09 14:39:18,"Chest/Biceps",57m,"Incline Bench Press (Barbell)",7,190.0,3,0,0,,,
2022-03-09 14:39:18,"Chest/Biceps",57m,"Incline Bench Press (Barbell)",8,195.0,4,0,0,,,
2022-03-09 14:39:18,"Chest/Biceps",57m,"Bench Press - Close Grip (Barbell)",1,170.0,9,0,0,"",,
2022-03-09 14:39:18,"Chest/Biceps",57m,"Bench Press - Close Grip (Barbell)",2,155.0,12,0,0,,,
2022-03-09 14:39:18,"Chest/Biceps",57m,"Bench Press - Close Grip (Barbell)",3,155.0,7,0,0,,,
2022-03-09 14:39:18,"Chest/Biceps",57m,"Bench Press - Close Grip (Barbell)",4,155.0,5,0,0,,,
2022-03-09 14:39:18,"Chest/Biceps",57m,"Bench Press - Close Grip (Barbell)",5,155.0,4,0,0,,,
2022-03-09 14:39:18,"Chest/Biceps",57m,"Bench Press - Close Grip (Barbell)",6,155.0,3,0,0,,,
2022-03-09 14:39:18,"Chest/Biceps",57m,"Preacher Curl (Dumbbell)",1,35.0,11,0,0,"",,
2022-03-09 14:39:18,"Chest/Biceps",57m,"Preacher Curl (Dumbbell)",2,35.0,8,0,0,,,
2022-03-09 14:39:18,"Chest/Biceps",57m,"Preacher Curl (Dumbbell)",3,35.0,9,0,0,,,
2022-03-09 14:39:18,"Chest/Biceps",57m,"Preacher Curl (Dumbbell)",4,35.0,9,0,0,,,
2022-03-09 14:39:18,"Chest/Biceps",57m,"Hammer Curl (Dumbbell)",1,50.0,8,0,0,"",,
2022-03-09 14:39:18,"Chest/Biceps",57m,"Hammer Curl (Dumbbell)",2,40.0,12,0,0,,,
2022-03-09 14:39:18,"Chest/Biceps",57m,"Hammer Curl (Dumbbell)",3,40.0,9,0,0,,,
2022-03-09 14:39:18,"Chest/Biceps",57m,"Hammer Curl (Dumbbell)",4,40.0,8,0,0,,,
2022-03-09 14:39:18,"Chest/Biceps",57m,"Hammer Curl (Dumbbell)",5,40.0,5,0,0,,,
2022-03-09 14:39:18,"Chest/Biceps",57m,"Hammer Curl (Dumbbell)",6,40.0,6,0,0,,,
2022-03-09 14:39:18,"Chest/Biceps",57m,"Hammer Curl (Dumbbell)",7,40.0,3,0,0,,,
2022-03-09 14:39:18,"Chest/Biceps",57m,"Lateral Raise (Dumbbell)",1,20.0,20,0,0,"",,
2022-03-09 14:39:18,"Chest/Biceps",57m,"Lateral Raise (Dumbbell)",2,20.0,12,0,0,,,
2022-03-09 14:39:18,"Chest/Biceps",57m,"Lateral Raise (Dumbbell)",3,20.0,10,0,0,,,
2022-03-10 15:03:13,"Back/Triceps",1h 5m,"Hammer-Grip Pull Up",1,95.0,4,0,0,"","",
2022-03-10 15:03:13,"Back/Triceps",1h 5m,"Hammer-Grip Pull Up",2,95.0,4,0,0,,,
2022-03-10 15:03:13,"Back/Triceps",1h 5m,"Hammer-Grip Pull Up",3,95.0,3,0,0,,,
2022-03-10 15:03:13,"Back/Triceps",1h 5m,"Hammer-Grip Pull Up",4,95.0,3,0,0,,,
2022-03-10 15:03:13,"Back/Triceps",1h 5m,"Deadlift (Barbell)",1,185.00000000000003,8,0,0,"",,
2022-03-10 15:03:13,"Back/Triceps",1h 5m,"Deadlift (Barbell)",2,185.00000000000003,8,0,0,,,
2022-03-10 15:03:13,"Back/Triceps",1h 5m,"Deadlift (Barbell)",3,185.00000000000003,8,0,0,,,
2022-03-10 15:03:13,"Back/Triceps",1h 5m,"Deadlift (Barbell)",4,185.00000000000003,8,0,0,,,
2022-03-10 15:03:13,"Back/Triceps",1h 5m,"Deadlift (Barbell)",5,195.0,6,0,0,,,
2022-03-10 15:03:13,"Back/Triceps",1h 5m,"Deadlift (Barbell)",6,195.0,6,0,0,,,
2022-03-10 15:03:13,"Back/Triceps",1h 5m,"Deadlift (Barbell)",7,205.0,6,0,0,,,
2022-03-10 15:03:13,"Back/Triceps",1h 5m,"Seated Row (Cable, One-Arm)",1,90.0,11,0,0,"",,
2022-03-10 15:03:13,"Back/Triceps",1h 5m,"Seated Row (Cable, One-Arm)",2,85.0,12,0,0,,,
2022-03-10 15:03:13,"Back/Triceps",1h 5m,"Seated Row (Cable, One-Arm)",3,85.0,6,0,0,,,
2022-03-10 15:03:13,"Back/Triceps",1h 5m,"Lat Pulldown (Cable)",1,165.0,10,0,0,"",,
2022-03-10 15:03:13,"Back/Triceps",1h 5m,"Lat Pulldown (Cable)",2,165.0,8,0,0,,,
2022-03-10 15:03:13,"Back/Triceps",1h 5m,"Lat Pulldown (Cable)",3,165.0,7,0,0,,,
2022-03-10 15:03:13,"Back/Triceps",1h 5m,"Lat Pulldown (Cable)",4,120.0,7,0,0,,,
2022-03-10 15:03:13,"Back/Triceps",1h 5m,"Lat Pulldown (Cable)",5,85.0,8,0,0,,,
2022-03-10 15:03:13,"Back/Triceps",1h 5m,"Triceps Pushdown (Cable Cross, One-Arm)",1,27.0,8,0,0,"",,
2022-03-10 15:03:13,"Back/Triceps",1h 5m,"Triceps Pushdown (Cable Cross, One-Arm)",2,27.0,8,0,0,,,
2022-03-10 15:03:13,"Back/Triceps",1h 5m,"Triceps Pushdown (Cable Cross, One-Arm)",3,27.0,7,0,0,,,
2022-03-10 15:03:13,"Back/Triceps",1h 5m,"Katana Extension (Cable Cross, One-Arm)",1,27.0,10,0,0,"",,
2022-03-10 15:03:13,"Back/Triceps",1h 5m,"Katana Extension (Cable Cross, One-Arm)",2,27.0,9,0,0,,,
2022-03-10 15:03:13,"Back/Triceps",1h 5m,"Katana Extension (Cable Cross, One-Arm)",3,27.0,7,0,0,,,
2022-03-15 14:30:17,"Back/Legs Heavy (D2)",1h 12m,"Hammer-Grip Pull Up",1,95.0,4,0,0,"","",
2022-03-15 14:30:17,"Back/Legs Heavy (D2)",1h 12m,"Hammer-Grip Pull Up",2,95.0,4,0,0,,,
2022-03-15 14:30:17,"Back/Legs Heavy (D2)",1h 12m,"Hammer-Grip Pull Up",3,95.0,4,0,0,,,
2022-03-15 14:30:17,"Back/Legs Heavy (D2)",1h 12m,"Hammer-Grip Pull Up",4,95.0,4,0,0,,,
2022-03-15 14:30:17,"Back/Legs Heavy (D2)",1h 12m,"Deadlift (Barbell)",1,255.0,3,0,0,"",,
2022-03-15 14:30:17,"Back/Legs Heavy (D2)",1h 12m,"Deadlift (Barbell)",2,275.0,6,0,0,,,
2022-03-15 14:30:17,"Back/Legs Heavy (D2)",1h 12m,"Deadlift (Barbell)",3,260.0,3,0,0,,,
2022-03-15 14:30:17,"Back/Legs Heavy (D2)",1h 12m,"Deadlift (Barbell)",4,245.00000000000003,3,0,0,,,
2022-03-15 14:30:17,"Back/Legs Heavy (D2)",1h 12m,"Deadlift (Barbell)",5,230.0,3,0,0,,,
2022-03-15 14:30:17,"Back/Legs Heavy (D2)",1h 12m,"Deadlift (Barbell)",6,225.0,3,0,0,,,
2022-03-15 14:30:17,"Back/Legs Heavy (D2)",1h 12m,"Deadlift (Barbell)",7,225.0,7,0,0,,,
2022-03-15 14:30:17,"Back/Legs Heavy (D2)",1h 12m,"Seated Row (Cable, One-Arm)",1,100.0,10,0,0,"",,
2022-03-15 14:30:17,"Back/Legs Heavy (D2)",1h 12m,"Seated Row (Cable, One-Arm)",2,100.0,8,0,0,,,
2022-03-15 14:30:17,"Back/Legs Heavy (D2)",1h 12m,"Seated Row (Cable, One-Arm)",3,100.0,10,0,0,,,
2022-03-15 14:30:17,"Back/Legs Heavy (D2)",1h 12m,"Seated Row (Cable, One-Arm)",4,100.0,7,0,0,,,
2022-03-15 14:30:17,"Back/Legs Heavy (D2)",1h 12m,"Seated Row (Cable, One-Arm)",5,70.0,8,0,0,,,
2022-03-15 14:30:17,"Back/Legs Heavy (D2)",1h 12m,"Lat Pulldown (Cable)",1,165.0,10,0,0,"",,
2022-03-15 14:30:17,"Back/Legs Heavy (D2)",1h 12m,"Lat Pulldown (Cable)",2,165.0,8,0,0,,,
2022-03-15 14:30:17,"Back/Legs Heavy (D2)",1h 12m,"Lat Pulldown (Cable)",3,165.0,7,0,0,,,
2022-03-15 14:30:17,"Back/Legs Heavy (D2)",1h 12m,"Lat Pulldown (Cable)",4,165.0,7,0,0,,,
2022-03-18 17:17:32,"Shoulders/Arms Heavy (D3)",46h 26m,"Overhead Press (Barbell)",1,115.0,3,0,0,"","",
2022-03-18 17:17:32,"Shoulders/Arms Heavy (D3)",46h 26m,"Overhead Press (Barbell)",2,135.0,5,0,0,,,
2022-03-18 17:17:32,"Shoulders/Arms Heavy (D3)",46h 26m,"Overhead Press (Barbell)",3,135.0,3,0,0,,,
2022-03-18 17:17:32,"Shoulders/Arms Heavy (D3)",46h 26m,"Overhead Press (Barbell)",4,125.0,3,0,0,,,
2022-03-18 17:17:32,"Shoulders/Arms Heavy (D3)",46h 26m,"Overhead Press (Barbell)",5,120.0,3,0,0,,,
2022-03-18 17:17:32,"Shoulders/Arms Heavy (D3)",46h 26m,"Overhead Press (Barbell)",6,110.0,3,0,0,,,
2022-03-18 17:17:32,"Shoulders/Arms Heavy (D3)",46h 26m,"Overhead Press (Barbell)",7,105.0,5,0,0,,,
2022-03-18 17:17:32,"Shoulders/Arms Heavy (D3)",46h 26m,"Overhead Press (Barbell)",8,100.0,5,0,0,,,
2022-03-18 17:17:32,"Shoulders/Arms Heavy (D3)",46h 26m,"Overhead Press (Barbell)",9,95.0,8,0,0,,,
2022-03-18 17:17:32,"Shoulders/Arms Heavy (D3)",46h 26m,"Bicep Curl (Barbell)",1,80.0,10,0,0,"",,
2022-03-18 17:17:32,"Shoulders/Arms Heavy (D3)",46h 26m,"Bicep Curl (Barbell)",2,80.0,10,0,0,,,
2022-03-18 17:17:32,"Shoulders/Arms Heavy (D3)",46h 26m,"Bicep Curl (Barbell)",3,80.0,10,0,0,,,
2022-03-18 17:17:32,"Shoulders/Arms Heavy (D3)",46h 26m,"Hammer Curl (Dumbbell)",1,50.0,7,0,0,"",,
2022-03-18 17:17:32,"Shoulders/Arms Heavy (D3)",46h 26m,"Hammer Curl (Dumbbell)",2,40.0,7,0,0,,,
2022-03-18 17:17:32,"Shoulders/Arms Heavy (D3)",46h 26m,"Hammer Curl (Dumbbell)",3,30.0,12,0,0,,,
2022-03-18 17:17:32,"Shoulders/Arms Heavy (D3)",46h 26m,"Hammer Curl (Dumbbell)",4,20.0,18,0,0,,,
2022-03-18 17:17:32,"Shoulders/Arms Heavy (D3)",46h 26m,"Triceps Pushdown (Cable Cross, One-Arm)",1,27.0,9,0,0,"",,
2022-03-18 17:17:32,"Shoulders/Arms Heavy (D3)",46h 26m,"Triceps Pushdown (Cable Cross, One-Arm)",2,27.0,7,0,0,,,
2022-03-18 17:17:32,"Shoulders/Arms Heavy (D3)",46h 26m,"Triceps Pushdown (Cable Cross, One-Arm)",3,27.0,7,0,0,,,
2022-03-18 17:17:32,"Shoulders/Arms Heavy (D3)",46h 26m,"Triceps Pushdown (Cable Cross, One-Arm)",4,20.0,10,0,0,,,
2022-03-18 17:17:32,"Shoulders/Arms Heavy (D3)",46h 26m,"Lateral Raise (Dumbbell)",1,15.0,26,0,0,"",,
2022-03-18 17:17:32,"Shoulders/Arms Heavy (D3)",46h 26m,"Lateral Raise (Dumbbell)",2,15.0,20,0,0,,,
2022-03-18 17:17:32,"Shoulders/Arms Heavy (D3)",46h 26m,"Lateral Raise (Dumbbell)",3,15.0,20,0,0,,,
2022-03-18 17:17:32,"Shoulders/Arms Heavy (D3)",46h 26m,"Lateral Raise (Dumbbell)",4,15.0,20,0,0,,,
2022-03-18 17:17:32,"Shoulders/Arms Heavy (D3)",46h 26m,"Lateral Raise (Dumbbell)",5,15.0,17,0,0,,,
2022-03-18 17:17:32,"Shoulders/Arms Heavy (D3)",46h 26m,"Katana Extension (Cable Cross, One-Arm)",1,27.0,10,0,0,"",,
2022-03-18 17:17:32,"Shoulders/Arms Heavy (D3)",46h 26m,"Katana Extension (Cable Cross, One-Arm)",2,27.0,8,0,0,,,
2022-03-18 17:17:32,"Shoulders/Arms Heavy (D3)",46h 26m,"Katana Extension (Cable Cross, One-Arm)",3,27.0,8,0,0,,,
2022-03-18 17:17:32,"Shoulders/Arms Heavy (D3)",46h 26m,"Katana Extension (Cable Cross, One-Arm)",4,20.0,3,0,0,,,
2022-03-22 19:40:59,"Shoulders/Arms Heavy (D1)",1h 24m,"Overhead Press (Barbell)",1,110.0,5,0,0,"","Did abs",
2022-03-22 19:40:59,"Shoulders/Arms Heavy (D1)",1h 24m,"Overhead Press (Barbell)",2,125.0,3,0,0,,,
2022-03-22 19:40:59,"Shoulders/Arms Heavy (D1)",1h 24m,"Overhead Press (Barbell)",3,140.0,3,0,0,,,
2022-03-22 19:40:59,"Shoulders/Arms Heavy (D1)",1h 24m,"Overhead Press (Barbell)",4,130.0,3,0,0,,,
2022-03-22 19:40:59,"Shoulders/Arms Heavy (D1)",1h 24m,"Overhead Press (Barbell)",5,125.0,3,0,0,,,
2022-03-22 19:40:59,"Shoulders/Arms Heavy (D1)",1h 24m,"Overhead Press (Barbell)",6,115.0,3,0,0,,,
2022-03-22 19:40:59,"Shoulders/Arms Heavy (D1)",1h 24m,"Overhead Press (Barbell)",7,110.0,5,0,0,,,
2022-03-22 19:40:59,"Shoulders/Arms Heavy (D1)",1h 24m,"Overhead Press (Barbell)",8,100.0,5,0,0,,,
2022-03-22 19:40:59,"Shoulders/Arms Heavy (D1)",1h 24m,"Overhead Press (Barbell)",9,95.0,8,0,0,,,
2022-03-22 19:40:59,"Shoulders/Arms Heavy (D1)",1h 24m,"Preacher Curl (Barbell)",1,74.99999999999999,9,0,0,"",,
2022-03-22 19:40:59,"Shoulders/Arms Heavy (D1)",1h 24m,"Preacher Curl (Barbell)",2,74.99999999999999,7,0,0,,,
2022-03-22 19:40:59,"Shoulders/Arms Heavy (D1)",1h 24m,"Preacher Curl (Barbell)",3,74.99999999999999,5,0,0,,,
2022-03-22 19:40:59,"Shoulders/Arms Heavy (D1)",1h 24m,"Preacher Curl (Barbell)",4,60.0,5,0,0,,,
2022-03-22 19:40:59,"Shoulders/Arms Heavy (D1)",1h 24m,"Hammer Curl (Dumbbell)",1,50.0,7,0,0,"",,
2022-03-22 19:40:59,"Shoulders/Arms Heavy (D1)",1h 24m,"Hammer Curl (Dumbbell)",2,40.0,8,0,0,,,
2022-03-22 19:40:59,"Shoulders/Arms Heavy (D1)",1h 24m,"Hammer Curl (Dumbbell)",3,40.0,5,0,0,,,
2022-03-22 19:40:59,"Shoulders/Arms Heavy (D1)",1h 24m,"Hammer Curl (Dumbbell)",4,40.0,5,0,0,,,
2022-03-22 19:40:59,"Shoulders/Arms Heavy (D1)",1h 24m,"Hammer Curl (Dumbbell)",5,40.0,3,0,0,,,
2022-03-22 19:40:59,"Shoulders/Arms Heavy (D1)",1h 24m,"Bench Press - Close Grip (Barbell)",1,185.00000000000003,5,0,0,"",,
2022-03-22 19:40:59,"Shoulders/Arms Heavy (D1)",1h 24m,"Bench Press - Close Grip (Barbell)",2,155.0,8,0,0,,,
2022-03-22 19:40:59,"Shoulders/Arms Heavy (D1)",1h 24m,"Bench Press - Close Grip (Barbell)",3,155.0,5,0,0,,,
2022-03-22 19:40:59,"Shoulders/Arms Heavy (D1)",1h 24m,"Bench Press - Close Grip (Barbell)",4,155.0,6,0,0,,,
2022-03-22 19:40:59,"Shoulders/Arms Heavy (D1)",1h 24m,"Bench Press - Close Grip (Barbell)",5,155.0,2,0,0,,,
2022-03-22 19:40:59,"Shoulders/Arms Heavy (D1)",1h 24m,"Seated Lateral Raise",1,17.5,15,0,0,"",,
2022-03-22 19:40:59,"Shoulders/Arms Heavy (D1)",1h 24m,"Seated Lateral Raise",2,17.5,11,0,0,,,
2022-03-22 19:40:59,"Shoulders/Arms Heavy (D1)",1h 24m,"Seated Lateral Raise",3,17.5,14,0,0,,,
2022-03-22 19:40:59,"Shoulders/Arms Heavy (D1)",1h 24m,"Katana Extension (Cable Cross, One-Arm)",1,27.0,12,0,0,"",,
2022-03-22 19:40:59,"Shoulders/Arms Heavy (D1)",1h 24m,"Katana Extension (Cable Cross, One-Arm)",2,27.0,8,0,0,,,
2022-03-22 19:40:59,"Shoulders/Arms Heavy (D1)",1h 24m,"Katana Extension (Cable Cross, One-Arm)",3,27.0,8,0,0,,,
2022-03-22 19:40:59,"Shoulders/Arms Heavy (D1)",1h 24m,"Katana Extension (Cable Cross, One-Arm)",4,20.0,3,0,0,,,
2022-03-22 19:40:59,"Shoulders/Arms Heavy (D1)",1h 24m,"Face Pull (Hoist)",1,70.0,20,0,0,"",,
2022-03-22 19:40:59,"Shoulders/Arms Heavy (D1)",1h 24m,"Face Pull (Hoist)",2,70.0,15,0,0,,,
2022-03-22 19:40:59,"Shoulders/Arms Heavy (D1)",1h 24m,"Face Pull (Hoist)",3,70.0,15,0,0,,,
2022-03-22 19:40:59,"Shoulders/Arms Heavy (D1)",1h 24m,"Lateral Raise (Dumbbell)",1,22.5,6,0,0,"",,
2022-03-22 19:40:59,"Shoulders/Arms Heavy (D1)",1h 24m,"Lateral Raise (Dumbbell)",2,17.5,8,0,0,,,
2022-03-22 19:40:59,"Shoulders/Arms Heavy (D1)",1h 24m,"Lateral Raise (Dumbbell)",3,12.5,12,0,0,,,
2022-03-22 19:40:59,"Shoulders/Arms Heavy (D1)",1h 24m,"Lateral Raise (Dumbbell)",4,10.0,12,0,0,,,
2022-03-22 19:40:59,"Shoulders/Arms Heavy (D1)",1h 24m,"Lateral Raise (Dumbbell)",5,7.5,15,0,0,,,
2022-03-23 16:56:07,"Back/Triceps",1h 24m,"Hammer-Grip Pull Up",1,97.5,4,0,0,"","Did abs",
2022-03-23 16:56:07,"Back/Triceps",1h 24m,"Hammer-Grip Pull Up",2,97.5,4,0,0,,,
2022-03-23 16:56:07,"Back/Triceps",1h 24m,"Hammer-Grip Pull Up",3,97.5,4,0,0,,,
2022-03-23 16:56:07,"Back/Triceps",1h 24m,"Hammer-Grip Pull Up",4,97.5,3,0,0,,,
2022-03-23 16:56:07,"Back/Triceps",1h 24m,"Deadlift (Barbell)",1,225.0,5,0,0,"",,
2022-03-23 16:56:07,"Back/Triceps",1h 24m,"Deadlift (Barbell)",2,255.0,3,0,0,,,
2022-03-23 16:56:07,"Back/Triceps",1h 24m,"Deadlift (Barbell)",3,295.0,5,0,0,,,
2022-03-23 16:56:07,"Back/Triceps",1h 24m,"Deadlift (Barbell)",4,280.0,3,0,0,,,
2022-03-23 16:56:07,"Back/Triceps",1h 24m,"Deadlift (Barbell)",5,265.0,3,0,0,,,
2022-03-23 16:56:07,"Back/Triceps",1h 24m,"Deadlift (Barbell)",6,250.0,3,0,0,,,
2022-03-23 16:56:07,"Back/Triceps",1h 24m,"Deadlift (Barbell)",7,235.0,3,0,0,,,
2022-03-23 16:56:07,"Back/Triceps",1h 24m,"Deadlift (Barbell)",8,225.0,12,0,0,,,
2022-03-23 16:56:07,"Back/Triceps",1h 24m,"Seated Row (Machine, One-Arm)",1,130.0,9,0,0,"",,
2022-03-23 16:56:07,"Back/Triceps",1h 24m,"Seated Row (Machine, One-Arm)",2,130.0,6,0,0,,,
2022-03-23 16:56:07,"Back/Triceps",1h 24m,"Seated Row (Machine, One-Arm)",3,130.0,8,0,0,,,
2022-03-23 16:56:07,"Back/Triceps",1h 24m,"Seated Row (Machine, One-Arm)",4,130.0,7,0,0,,,
2022-03-23 16:56:07,"Back/Triceps",1h 24m,"Seated Row (Machine, One-Arm)",5,95.0,7,0,0,,,
2022-03-23 16:56:07,"Back/Triceps",1h 24m,"Lat Pulldown (Cable)",1,160.0,9,0,0,"",,
2022-03-23 16:56:07,"Back/Triceps",1h 24m,"Lat Pulldown (Cable)",2,160.0,8,0,0,,,
2022-03-23 16:56:07,"Back/Triceps",1h 24m,"Lat Pulldown (Cable)",3,160.0,6,0,0,,,
2022-03-23 16:56:07,"Back/Triceps",1h 24m,"Lat Pulldown (Cable)",4,115.0,6,0,0,,,
2022-03-23 16:56:07,"Back/Triceps",1h 24m,"Lat Pulldown (Cable)",5,85.0,7,0,0,,,
2022-03-23 16:56:07,"Back/Triceps",1h 24m,"Squat (Barbell)",1,195.0,3,0,0,"",,
2022-03-23 16:56:07,"Back/Triceps",1h 24m,"Squat (Barbell)",2,195.0,5,0,0,,,
2022-03-23 16:56:07,"Back/Triceps",1h 24m,"Squat (Barbell)",3,195.0,7,0,0,,,
2022-03-23 16:56:07,"Back/Triceps",1h 24m,"Squat (Barbell)",4,195.0,4,0,0,,,
2022-03-23 16:56:07,"Back/Triceps",1h 24m,"Squat (Barbell)",5,195.0,6,0,0,,,
2022-03-23 16:56:07,"Back/Triceps",1h 24m,"Squat (Barbell)",6,195.0,8,0,0,,,
2022-03-24 16:54:12,"Chest/Arms (D3)",1h 22m,"Incline Bench Press (Barbell)",1,145.0,8,0,0,"","",
2022-03-24 16:54:12,"Chest/Arms (D3)",1h 22m,"Incline Bench Press (Barbell)",2,170.0,6,0,0,,,
2022-03-24 16:54:12,"Chest/Arms (D3)",1h 22m,"Incline Bench Press (Barbell)",3,190.0,4,0,0,,,
2022-03-24 16:54:12,"Chest/Arms (D3)",1h 22m,"Incline Bench Press (Barbell)",4,190.0,4,0,0,,,
2022-03-24 16:54:12,"Chest/Arms (D3)",1h 22m,"Incline Bench Press (Barbell)",5,190.0,4,0,0,,,
2022-03-24 16:54:12,"Chest/Arms (D3)",1h 22m,"Incline Bench Press (Barbell)",6,180.0,4,0,0,,,
2022-03-24 16:54:12,"Chest/Arms (D3)",1h 22m,"Incline Bench Press (Barbell)",7,170.0,4,0,0,,,
2022-03-24 16:54:12,"Chest/Arms (D3)",1h 22m,"Incline Bench Press (Barbell)",8,160.0,5,0,0,,,
2022-03-24 16:54:12,"Chest/Arms (D3)",1h 22m,"Incline Bench Press (Barbell)",9,145.0,10,0,0,,,
2022-03-24 16:54:12,"Chest/Arms (D3)",1h 22m,"Preacher Curl (Dumbbell)",1,35.0,9,0,0,"",,
2022-03-24 16:54:12,"Chest/Arms (D3)",1h 22m,"Preacher Curl (Dumbbell)",2,35.0,7,0,0,,,
2022-03-24 16:54:12,"Chest/Arms (D3)",1h 22m,"Preacher Curl (Dumbbell)",3,35.0,8,0,0,,,
2022-03-24 16:54:12,"Chest/Arms (D3)",1h 22m,"Preacher Curl (Dumbbell)",4,25.0,11,0,0,,,
2022-03-24 16:54:12,"Chest/Arms (D3)",1h 22m,"Hammer Curl (Dumbbell)",1,50.0,5,0,0,"",,
2022-03-24 16:54:12,"Chest/Arms (D3)",1h 22m,"Hammer Curl (Dumbbell)",2,40.0,5,0,0,,,
2022-03-24 16:54:12,"Chest/Arms (D3)",1h 22m,"Hammer Curl (Dumbbell)",3,30.0,9,0,0,,,
2022-03-24 16:54:12,"Chest/Arms (D3)",1h 22m,"Hammer Curl (Dumbbell)",4,22.5,16,0,0,,,
2022-03-24 16:54:12,"Chest/Arms (D3)",1h 22m,"Overhead Press (Barbell)",1,110.0,3,0,0,"",,
2022-03-24 16:54:12,"Chest/Arms (D3)",1h 22m,"Overhead Press (Barbell)",2,110.0,5,0,0,,,
2022-03-24 16:54:12,"Chest/Arms (D3)",1h 22m,"Overhead Press (Barbell)",3,110.0,5,0,0,,,
2022-03-24 16:54:12,"Chest/Arms (D3)",1h 22m,"Overhead Press (Barbell)",4,110.0,3,0,0,,,
2022-03-24 16:54:12,"Chest/Arms (D3)",1h 22m,"Overhead Press (Barbell)",5,110.0,4,0,0,,,
2022-03-24 16:54:12,"Chest/Arms (D3)",1h 22m,"Overhead Press (Barbell)",6,110.0,3,0,0,,,
2022-03-24 16:54:12,"Chest/Arms (D3)",1h 22m,"Lateral Raise (Dumbbell)",1,20.0,18,0,0,"",,
2022-03-24 16:54:12,"Chest/Arms (D3)",1h 22m,"Lateral Raise (Dumbbell)",2,20.0,16,0,0,,,
2022-03-24 16:54:12,"Chest/Arms (D3)",1h 22m,"Lateral Raise (Dumbbell)",3,20.0,15,0,0,,,
2022-03-24 16:54:12,"Chest/Arms (D3)",1h 22m,"Lateral Raise (Dumbbell)",4,20.0,12,0,0,,,
2022-03-24 16:54:12,"Chest/Arms (D3)",1h 22m,"Face Pull (Hoist)",1,70.0,19,0,0,"",,
2022-03-24 16:54:12,"Chest/Arms (D3)",1h 22m,"Face Pull (Hoist)",2,70.0,15,0,0,,,
2022-03-24 16:54:12,"Chest/Arms (D3)",1h 22m,"Face Pull (Hoist)",3,70.0,15,0,0,,,
2022-03-24 16:54:12,"Chest/Arms (D3)",1h 22m,"Bicep Curl (Alternating Dumbbell)",1,35.0,11,0,0,"",,
2022-03-24 16:54:12,"Chest/Arms (D3)",1h 22m,"Bicep Curl (Alternating Dumbbell)",2,35.0,9,0,0,,,
2022-03-24 16:54:12,"Chest/Arms (D3)",1h 22m,"Bicep Curl (Alternating Dumbbell)",3,35.0,7,0,0,,,
2022-03-24 16:54:12,"Chest/Arms (D3)",1h 22m,"Triceps Pushdown (Cable Cross, One-Arm)",1,23.0,11,0,0,"",,
2022-03-24 16:54:12,"Chest/Arms (D3)",1h 22m,"Triceps Pushdown (Cable Cross, One-Arm)",2,23.0,7,0,0,,,
